267,20200111,충남,보령시,대천해수욕장스카이바이크,여행/레저,여행/레저기타,여행/레저기타,19.175531914893618,376,https://map.kakao.com/?q=대천해수욕장스카이바이크
268,20200111,충남,보령시,보령무궁화수목원,여행/레저,관광명소,관광명소기타,24.157894736842106,19,https://map.kakao.com/?q=보령무궁화수목원
269,20200111,충남,보령시,보령머드축제,여행/레저,관광명소,축제,19.273469387755103,245,https://map.kakao.com/?q=보령머드축제
270,20200111,충남,보령시,오서산자연휴양림,여행/레저,관광명소,자연휴양림,19.010204081632654,490,https://map.kakao.com/?q=오서산자연휴양림
271,20200111,충남,보령시,보령우유창고,생활편의,카페,테마카페,20.526785714285715,112,https://map.kakao.com/?q=보령우유창고
272,20200111,충남,보령시,원산도,여행/레저,관광명소,섬,22.577319587628867,97,https://map.kakao.com/?q=원산도
273,20200111,충남,보령시,원산도해수욕장,여행/레저,관광명소,해수욕장,23.453846153846154,130,https://map.kakao.com/?q=원산도해수욕장
274,20200111,충남,보령시,보령석탄박물관,생활편의,문화생활시설,박물관/기념관,21.431472081218274,197,https://map.kakao.com/?q=보령석탄박물관
275,20200111,충남,보령시,개화예술공원,여행/레저,관광명소,공원,22.459016393442624,244,https://map.kakao.com/?q=개화예술공원
282,20200114,충남,금산군,인삼랜드휴게소하남방향,교통편의,교통시설,고속도로휴게소,21.941340782122904,358,https://map.kakao.com/?q=인삼랜드휴게소하남방향
283,20200114,충남,금산군,금산세계인삼엑스포,여행/레저,관광명소,축제,18.854166666666668,48,https://map.kakao.com/?q=금산세계인삼엑스포
284,20200117,충남,태안군,꽃지해수욕장,여행/레저,관광명소,해수욕장,2.5904605263157894,608,https://map.kakao.com/?q=꽃지해수욕장
285,20200117,충남,태안군,만리포해수욕장,여행/레저,관광명소,해수욕장,5.4457236842105265,608,https://map.kakao.com/?q=만리포해수욕장
286,20200117,충남,태안군,안면도자연휴양림,여행/레저,관광명소,자연휴양림,9.922697368421053,608,https://map.kakao.com/?q=안면도자연휴양림
287,20200117,충남,태안군,안면도,여행/레저,관광명소,섬,10.494661921708184,562,https://map.kakao.com/?q=안면도
288,20200117,충남,태안군,태안빛축제,여행/레저,관광명소,축제,21.36764705882353,272,https://map.kakao.com/?q=태안빛축제
289,20200117,충남,태안군,신진항,교통편의,교통시설,항구,15.464646464646465,594,https://map.kakao.com/?q=신진항
290,20200117,충남,태안군,천리포수목원,여행/레저,레저/스포츠,산림욕장,9.939144736842104,608,https://map.kakao.com/?q=천리포수목원
291,20200117,충남,태안군,백사장항,교통편의,교통시설,항구,13.853618421052632,608,https://map.kakao.com/?q=백사장항
292,20200117,충남,태안군,안면도수산시장,쇼핑,시장,종합시장,16.455445544554454,606,https://map.kakao.com/?q=안면도수산시장
293,20200117,충남,태안군,몽산포해수욕장,여행/레저,관광명소,해수욕장,7.583881578947368,608,https://map.kakao.com/?q=몽산포해수욕장
294,20200117,충남,태안군,태안해안국립공원몽산포지구,여행/레저,관광명소,국/도립공원,24.412587412587413,286,https://map.kakao.com/?q=태안해안국립공원몽산포지구
295,20200117,충남,태안군,태안신두리해안사구,여행/레저,관광명소,관광명소기타,18.43576388888889,576,https://map.kakao.com/?q=태안신두리해안사구
296,20200117,충남,태안군,아일랜드리솜,여행/레저,숙박,콘도/리조트,12.791208791208792,182,https://map.kakao.com/?q=아일랜드리솜
297,20200117,충남,태안군,트레블브레이크커피,생활편의,카페,커피전문점,15.85982905982906,585,https://map.kakao.com/?q=트레블브레이크커피
298,20200117,충남,태안군,안면도백사장대하축제,여행/레저,관광명소,축제,18.43220338983051,236,https://map.kakao.com/?q=안면도백사장대하축제
299,20200117,충남,태안군,태안서부시장,쇼핑,시장,재래시장,25.178571428571427,196,https://map.kakao.com/?q=태안서부시장
300,20200117,충남,태안군,모항항선착장,교통편의,교통시설,항구,23.327628361858192,409,https://map.kakao.com/?q=모항항선착장
301,20200117,충남,태안군,태안군,AOI,지역,시/군/구,28.15714285714286,70,https://map.kakao.com/?q=태안군
313,20200117,충남,청양군,칠갑산휴양랜드,여행/레저,여행/레저기타,여행/레저기타,23.953488372093023,43,https://map.kakao.com/?q=칠갑산휴양랜드
315,20200118,충남,계룡시,지상군페스티벌,여행/레저,관광명소,축제,21.1255230125523,239,https://map.kakao.com/?q=지상군페스티벌
319,20200118,충남,홍성군,알베로241,생활편의,카페,커피전문점,24.583333333333332,60,https://map.kakao.com/?q=알베로241
320,20200118,충남,홍성군,남당리회타운,생활편의,음식점,전문음식점,26.324324324324323,37,https://map.kakao.com/?q=남당리회타운
328,20200119,충남,금산군,금산인삼국제시장,쇼핑,시장,재래시장,24.57894736842105,76,https://map.kakao.com/?q=금산인삼국제시장
339,20200125,충남,부여군,서동요오픈세트장,여행/레저,관광명소,촬영지,21.73076923076923,234,https://map.kakao.com/?q=서동요오픈세트장
340,20200125,충남,부여군,만수산자연휴양림,여행/레저,관광명소,자연휴양림,22.074626865671643,134,https://map.kakao.com/?q=만수산자연휴양림
343,20200125,충남,부여군,G340,생활편의,카페,커피전문점,25.153846153846153,26,https://map.kakao.com/?q=G340
345,20200125,충남,계룡시,해미르아파트,그룹핑부속,주거단지,아파트,27.714285714285715,7,https://map.kakao.com/?q=해미르아파트
376,20200107,충남,논산시,논산딸기축제,여행/레저,관광명소,축제,15.478260869565217,46,https://map.kakao.com/?q=논산딸기축제
377,20200107,충남,논산시,세븐일레븐논산훈련소정문점,쇼핑,대형유통점,편의점,16.926174496644297,149,https://map.kakao.com/?q=세븐일레븐논산훈련소정문점
